id;label;siren;long;lat;PLCI norme;Plci
3303;TRIVIUM ALUMINIU;352678544;5,060904;45,330703;0.302077594705888;1.96313799621928
3304;AHLSTROM SPECIAL;352703201;4,91449602;45,52468101;0.29873367089115;1.95239368815191
3305;LA POSTE;356000000;5,242988;45,592647;0.276176130286631;1.87991441561915
3306;LA POSTE;356000000;5,727797;45,164166;0.132257356466653;1.41749130783632
3307;LA POSTE;356000000;5,595627;45,320066;0.166634715395312;1.52794864937149
3308;LA POSTE;356000000;5,704679;45,16829;0.132257356466653;1.41749130783632
3309;LA POSTE;356000000;5,70303;45,184669;0.132257356466653;1.41749130783632
3310;GXO LOGISTICS FRANCE;378992895;;;0.284250231536219;1.90585718106446
3311;REYNOLDS AND REY;379882798;5,712372;45,191772;0.132257356466653;1.41749130783632
3312;ORANGE;380129866;5,738026;45,188279;0.132257356466653;1.41749130783632
3313;ORANGE;380129866;5,222869;45,616125;0.282918421020823;1.90157796202193
3314;ORANGE;380129866;5,730301;45,184456;0.132257356466653;1.41749130783632
3315;ORANGE;380129866;5,790802;45,208576;0.151069179996621;1.47793527681198
3316;SAINT CLAIR TEXTIL;381424712;5,47475;45,572987;0.260693833045153;1.8301684942498
3317;PATURLE ACIERS;381783489;;;0.284749660479492;1.9074618882054
3318;ISERE NETTOYAGE SE;382152684;5,674889;45,201095;0.152234514197593;1.48167959347419
3319;EUROBETON FRANCE;382679124;;;0.269766792181288;1.859320673977
3320;SEIITRA RESEAU;383003423;;;0.176290341631932;1.55897298742979
3321;CARRON;384533196;5,783502;44,922209;0.305226247153706;1.97325488098422
3322;LEROY MERLIN FRANCE;384560942;;;0.151069179996621;1.47793527681198
3323;SO GRE BAT;385077433;5,623716;45,256313;0.153899277341838;1.48702861727735
3324;INETUM;385365713;5,794747;45,207915;0.151069179996621;1.47793527681198
3325;ELYDAN;388062796;5,351019;45,355674;0.268185267194255;1.854239101364
3326;EASII IC;389019274;5,71687;45,163694;0.132257356466653;1.41749130783632
3327;MAXI ZOO FRANCE;389435215;5,182952;45,617242;0.284250231536219;1.90585718106446
3328;PRAYON;390340248;4,766864;45,442374;0.304810056367644;1.97191762503343
3329;ASSOCIATION INTE;393444575;5,598016;45,357689;0.163471665421246;1.51778550414549
3330;EXPERIS FRANCE;394026934;5,703063953;45,18407796;0.132257356466653;1.41749130783632
3331;ASS INTERMEDIAIR;395032386;5,671701;45,055142;0.154148991813474;1.48783097084782
3332;BOURGEAT;397798539;;;0.260111165944667;1.82829633591869
3333;CLAIRIDIS;397846742;4,767405;45,446822;0.304810056367644;1.97191762503343
3334;METRO FRANCE;399315613;5,677189;45,20949;0.0160622978270219;1.04414682539683
3335;IVAC;399376433;5,694749;45,149242;0.148239082651405;1.46884193634662
3336;INTEGRIS COMPOSITE;399512078;5,028036;45,402227;0.608611763318743;2.94805802526907
3337;CAISSE REG CREDI;399973825;5,278064;45,589435;0.276176130286631;1.87991441561915
3338;ATM GROUP SECURI;400076576;5,813168;45,216736;0.176290341631932;1.55897298742979
3339;LES TISSAGES PERRIN;400135034;;;0.2698500303385;1.85958812516716
3340;LOGIPLAST;400141792;5,154367;45,734929;0.28466642232228;1.90719443701524
3341;ALPAGEL GRENOBLE;400347506;5,714512;45,151294;0.148239082651405;1.46884193634662
3342;INDRA SAS;400641296;;;0.284250231536219;1.90585718106446
3343;OGEC LYCEE GEN.;401775663;5,306344;45,565791;0.284832898636705;1.90772933939556
3344;AUTOMATIQUE ET I;402120208;5,604645;45,318244;0.167883287753495;1.53196041722386
3345;CHARANDIS;402701932;5,63953;45,289603;0.166967668024161;1.52901845413212
3346;GROUPE LDLC;403554181;5,119948;45,644015;0.276925273701541;1.88232147633057
3347;MOODY'S ANALYTIC;404165946;5,810743;45,216151;0.176290341631932;1.55897298742979
3348;ATOS FRANCE;408024719;5,722758;45,15337;0.148239082651405;1.46884193634662
3349;SKYEPHARMA PRODUCT;409600616;5,098223;45,6611;0.276925273701541;1.88232147633057
3350;GIE LE MAIL;411147564;5,729063;45,165037;0.132257356466653;1.41749130783632
3351;ZEDEL;411851926;;;0.0364506462133443;1.10965630114566
3352;GUILLAUD TRAITEU;412545139;5,272701;45,351216;0.268767934294741;1.85611125969511
3353;NOVAPEX;420610438;4,799592;45,361636;0.303228531380612;1.96683605242043
3354;ELKEM SILICONES;420611386;4,799592;45,361636;0.314314436521635;2.00245599672534
3355;SCHNEIDER ELECTRIC FRANCE;421106709;;;0.153483086555776;1.48569136132656
3356;AIR LIQUIDE ELEC;421167966;5,725597;45,148456;0.148239082651405;1.46884193634662
3357;BERLIDIS;422269290;5,816468;45,238975;0.179370153448786;1.56886868146563
3358;TELENCO;422778555;;;0.166634715395312;1.52794864937149
3359;WESSLING FRANCE;423257542;5,099586;45,6421;0.276925273701541;1.88232147633057
3360;ARTURIA;423302421;;;0.176290341631932;1.55897298742979
3361;EUROPE SERVICES;423888932;5,627839;45,254256;0.0371915966211183;1.11203703703704
3362;DISTRIBUTION CAS;428268023;5,670915;45,198647;0.152234514197593;1.48167959347419
3363;ETABLISSEMENT FR;428822852;5,742618;45,201718;0.153649562870201;1.48622626370687
3364;RAYNET;429754096;5,709456;45,188271;0.132257356466653;1.41749130783632
3365;ACAF;433536190;5,747592;45,159123;0.152400990512017;1.48221449585451
3366;FRANCIAFLEX;433802147;5,408108;45,58517;0.260943547516789;1.83097084782027
3367;EUROVIA ALPES;433888674;5,690666;45,145768;0.148239082651405;1.46884193634662
3368;TRANSGOURMET OPERA;433927332;5,11216;45,65684;0.276925273701541;1.88232147633057
3369;CATERPILLAR COMM;434398996;5,718322;45,167106;0.132257356466653;1.41749130783632
3370;ADISSEO FRANCE S;439436569;4,765679;45,445206;0.304810056367644;1.97191762503343
3371;ADISSEO FRANCE S;439436569;4,799592;45,361636;0.303228531380612;1.96683605242043
3372;SAS MIDIS;440698504;5,46756;45,396513;0.450186513038315;2.4390243902439
3373;SINE ENTRETIEN;440740660;5,673318;45,191819;0.152234514197593;1.48167959347419
3374;KIS;441815503;5,710724;45,13969;0.148239082651405;1.46884193634662
3375;BERTO ALPES SAS;443826383;5,626783;45,255912;0.153899277341838;1.48702861727735
3376;PACAPROD;444156475;5,734595;45,159178;0.132257356466653;1.41749130783632
3377;ALDI MARCHE;444330641;5,038108;45,575287;0.456267631906851;2.4585635359116
3378;ENEDIS;444608442;4,848936;45,502331;0.294571763030538;1.93902112864402
3379;THERMAL MANAGE;445299175;5,704937047;45,15948299;0.132257356466653;1.41749130783632
3380;SOUDAL;449888940;;;0.260444118573516;1.82936614067933
3381;VITALLIANCE;451053383;5,730268;45,173751;0.132257356466653;1.41749130783632
3382;SARDA;451255327;4,795545;45,377636;0.425429218691354;2.35947712418301
3383;KAYENTIS;451664809;5,787771;45,20689;0.151069179996621;1.47793527681198
3384;CASTORAMA FRANCE;451678973;;;0.150985941839409;1.47766782562182
3385;CASTORAMA FRANCE;451678973;5,255614;45,588869;0.276176130286631;1.87991441561915
3386;POMONA EPISAVEURS;476980321;5,123055;45,649659;0.276925273701541;1.88232147633057
3387;API RESTAURATION;477181010;5,820529;45,200228;0.153732801027413;1.48649371489703
3388;MAISON DE LA CULT;478362262;5,733616;45,17229;0.132257356466653;1.41749130783632
3389;HOTEL GRANDES ROUS;479032468;6,066252;45,093109;0.310387012900865;1.989836854774
3390;SOCIETE FROMAGERE DE SAINT JUST;479453813;;;0.297818051161815;1.94945172506018
3391;ADELI;479655482;;;0.299233099834424;1.95399839529286
3392;LES MAROQUINERIES DES ALPES;480011451;;;0.241312884414245;1.76789587852495
3393;CITAIX CHASSE;480141555;4,791683;45,583956;0.246822893346252;1.7856
3394;RHENUS LOGISTICS;481212561;5,124967;45,654067;0.276925273701541;1.88232147633057
3395;RHENUS LOGISTICS;481212561;5,174207;45,624387;0.284250231536219;1.90585718106446
3396;ABYLSEN ST-RA;481277911;5,703032;45,185094;0.132257356466653;1.41749130783632
3397;RAYGROUP;487947483;5,709456;45,188271;0.132257356466653;1.41749130783632
3398;INGEROP CONSEIL;489626135;4,865758;45,513213;0.294571763030538;1.93902112864402
3399;SPARTOO;489895821;5,736643;45,157124;0.132257356466653;1.41749130783632
3400;SMURFIT WESTROCK;493254908;4,784788013;45,58565;0.297818051161815;1.94945172506018
3401;HEXCEL FIBERS;493663835;4,799592;45,361636;0.303228531380612;1.96683605242043
3402;RIBIERE;498891977;;;0.301730244550791;1.96202193099759
3403;REGIE REMONTEES;500717285;5,87873;45,125586;0.0981875966311845;1.30802230802231
3404;TESSI SERVICES;504308461;5,70424;45,185168;0.132257356466653;1.41749130783632
3405;KALRAY;507620557;5,806187;45,213479;0.176290341631932;1.55897298742979
3406;KEOLIS PORTE DES;508789518;5,617723;45,306882;0.166967668024161;1.52901845413212
3407;AGILITY PROPRETE E;509562104;5,191283;45,75282;0.29948281430606;1.95480074886333
3408;AMCOR FLEXIBLES PAC;509628798;5,921299;45,270452;0.179037200819937;1.567798876705
3409;EATON INDUSTRIES;509653176;5,808669;45,213684;0.176290341631932;1.55897298742979
3410;HARDIS GROUPE;513852657;5,700761;45,205801;0.132257356466653;1.41749130783632
3411;FACILITY PROPERT;522465178;5,728318;45,170086;0.132257356466653;1.41749130783632
3412;VERPILLIERE DISTR;523808160;5,132938;45,642053;0.284999374951129;1.90826424177588
3413;WIZBII;524455540;5,703538;45,183906;0.132257356466653;1.41749130783632
3414;BECTON DICKINSON;525009809;5,739102;45,156119;0.152400990512017;1.48221449585451
3415;AGIR A DOM ASSIS;528214182;5,798178;45,208629;0.151069179996621;1.47793527681198
3416;CENTRE REEDUCATI;530447523;5,243678;45,597451;0.276176130286631;1.87991441561915
3417;NOVACYL;533213773;4,799592;45,361636;0.303228531380612;1.96683605242043
3418;CAISSE D'ALLOCAT;535363071;4,877229;45,524433;0.294571763030538;1.93902112864402
3419;EXCEL NET;538833625;5,782018;45,208002;0.151069179996621;1.47793527681198
3420;DSV ROAD;552020919;;;0.276925273701541;1.88232147633057
3421;ENGIE ENERGIE SE;552046955;5,690639;45,143542;0.148239082651405;1.46884193634662
3422;ELECTRICITE DE FRANCE;552081317;;;0.284999374951129;1.90826424177588
3423;ELECTRICITE DE FRANCE;552081317;;;0.153316610241352;1.48515645894624
3424;ELECTRICITE DE FRANCE;552081317;;;0.153316610241352;1.48515645894624
3425;ETABLISSEMENTS PAU;553620105;5,516596;45,426502;0.168382716696769;1.5335651243648
3426;SAINT GOBAIN PER;562032292;5,099348;45,649125;0.276925273701541;1.88232147633057
3427;PONTICELLI FRER;562036624;5,710252;45,156705;0.0648185719068166;1.20080482897384
3428;SOC TRANSPORTS PETROLIERS PAR PIPELINE;572086213;;;0.51797736936499;2.65684210526316
3429;GEISMAR ALPES;573620713;;;0.286826123597365;1.91413373860182
3430;SOC IMPRESSION ETOFF;573621224;5,421573;45,407418;0.2698500303385;1.85958812516716
3431;ALTRAD PREZIOSO;573680162;4,77954;45,399283;0.375821666525315;2.20008389261745
3432;THALES AVS FRAN;612039495;5,594499;45,316411;0.0499624984669195;1.15307101727447
3433;THALES AVS FRANC;612039495;5,595673;45,316098;0.166634715395312;1.52794864937149
3434;SIGMA COMPOSITE;613620087;;;0.299233099834424;1.95399839529286
3435;VORWERK FRANCE;622028777;;;0.148239082651405;1.46884193634662
3436;JUNGHEINRICH FRA;629857301;5,101917;45,656548;0.276925273701541;1.88232147633057
3437;COLAS RAIL;632049128;5,091615;45,655555;0.336523794265511;2.07381652848355
3438;ETABLISSEMENTS OUV;633680525;4,80263;45,34682;0.301730244550791;1.96202193099759
3439;FERROGLOBE FRANCE;642005177;;;0.601769570115445;2.92607348384241
3440;KORIAN SANTE;655520245;5,728417;45,152603;0.0271284896331497;1.07970342910102
3441;OFFICE NATIONAL D;662043116;5,722608;45,192339;0.132257356466653;1.41749130783632
3442;AHLSTROM BRIGNOUD;692039696;5,910394;45,25767;0.178537771876663;1.56619416956405
3443;HORIZAL;693620320;;;0.299539823076113;1.95498392282958
3444;DECOMATIC;693621054;5,137437;45,644228;0.284999374951129;1.90826424177588
3445;COTE SAS;703680348;4,76519;45,454948;0.305226247153706;1.97325488098422
3446;SOBECA;703780247;;;0.167134144338585;1.52955335651244
3447;AJHIRALP;751700782;;;0.132257356466653;1.41749130783632
3448;SOC INDUSTR COMMERC MATERIEL AUTOMOBILE;756200135;;;0.132257356466653;1.41749130783632
3449;LEGRAND FRANCE;758501001;5,322609;45,134229;0.296403002489207;1.94490505482749
3450;ORSAC;775544562;5,244289;45,596672;0.276176130286631;1.87991441561915
3451;ORSAC;775544562;;;0.260860309359577;1.83070339663011
3452;ETS CARNIEL SONAPLAST;775572829;;;0.326793784994786;2.04255319148936
3453;CENTRE TECHNIQUE DU PAPIER;775594815;;;0.153649562870201;1.48622626370687
3454;SMG;775595085;5,711689;45,154212;0.148239082651405;1.46884193634662
3455;COMITE DAUPHINOI;775595705;5,736975;45,174925;0.132257356466653;1.41749130783632
3456;ASSOCIATION FAMI;775595903;5,692186;45,234496;0.151069179996621;1.47793527681198
3457;ASSOCIATION FAMI;775595903;5,448367;45,562665;0.259528498844181;1.82642417758759
3458;ASSOCIATION FAMILI;775595903;4,774392;45,39819;0.304060912952734;1.96951056432201
3459;ASSOCIATION FAMI;775595903;5,772591;45,076258;0.154065753656262;1.48756351965766
3460;ASSOCIATION DE;775644107;4,870945957;45,52335703;0.294571763030538;1.93902112864402
3461;CAISSE D ASSURANC;775648231;5,731114;45,169517;0.132257356466653;1.41749130783632
3462;AG2R AGIRC-ARRCO;775682917;5,72379;45,159988;0.132257356466653;1.41749130783632
3463;CTRE SCIENTIFIQU;775688229;5,774863;45,186184;0.150985941839409;1.47766782562182
3464;APF FRANCE HANDI;775688732;5,647373;45,280672;0.166967668024161;1.52901845413212
3465;FONDATION APPREN;775688799;5,262659;45,386157;0.268767934294741;1.85611125969511
3466;MUTUELLE ASSURAN;775709702;4,917093;45,512839;0.294571763030538;1.93902112864402
3467;MAJ;775733835;4,87412;45,55078;0.294571763030538;1.93902112864402
3468;MAJ;775733835;5,749387;45,179473;0.132257356466653;1.41749130783632
3469;OXANCE;775761844;;;0.167883287753495;1.53196041722386
3470;LA BOITE A OUTIL;779463223;5,691263;45,147332;0.148239082651405;1.46884193634662
3471;LA BOITE A OUTILS;779463223;;;0.269933268495712;1.85985557635731
3472;LA BOITE A OUTILS;779463223;5,713382;45,16018;0.132257356466653;1.41749130783632
3473;ASSOC PIERRE TER;779554625;5,735047;45,188891;0.132257356466653;1.41749130783632
3474;APIVIA MACIF MUT;779558501;5,713128;45,191539;0.132257356466653;1.41749130783632
3475;ASSOCIATION URBA;779559582;5,693843;45,179893;0.153316610241352;1.48515645894624
3476;CENTRE SCOLAIRE J;779579168;4,797226;45,36831;0.304810056367644;1.97191762503343
3477;ASSOCIATION SAIN;779609585;5,716637;45,203496;0.153316610241352;1.48515645894624
3478;OGEC PHILIPPINE;779626209;5,743386;45,206833;0.153649562870201;1.48622626370687
3479;ORGANISME GESTIO;779638592;4,876553;45,527597;0.294571763030538;1.93902112864402
3480;ASSOCIATION D AI;779639202;4,872296;45,520509;0.289207415283709;1.92178502879079
3481;ASS ALIX LE CLER;779650316;5,596275;45,367157;0.163471665421246;1.51778550414549
3482;GROUPAMA RHONE A;779838366;5,728781;45,182936;0.132257356466653;1.41749130783632
3483;APAJH;788059376;5,052536;45,329828;0.310636727372502;1.99063920834448
3484;VEOLIA NUCLEAR SO;789558889;4,792361;45,578867;0.297818051161815;1.94945172506018
3485;VISEO;793288010;5,712911;45,191962;0.132257356466653;1.41749130783632
3486;EAUX DE GRENOBLE;799344189;5,702682;45,16223;0.132257356466653;1.41749130783632
3487;NOUVELLE CLINIQU;801916586;5,587796;45,363137;0.163471665421246;1.51778550414549
3488;GIE AG2R;801947052;5,723673;45,159956;0.132257356466653;1.41749130783632
3489;AHLSTROM LA GERE;804862910;;;0.29873367089115;1.95239368815191
3490;TECUMSEH EUROPE SALES & LOGISTICS;808452544;;;0.284250231536219;1.90585718106446
3491;MAZELIE;808588339;5,386299;45,338774;0.270182982967349;1.86065792992779
3492;RG TRANSPORTS;809846074;5,10873;45,758515;0.218066683785567;1.69320388349515
3493;DIABELOOP;810416438;5,706525;45,191941;0.132257356466653;1.41749130783632
3494;VICAT FRANCE SERV;814924593;5,219538;45,605986;0.282918421020823;1.90157796202193
3495;ENTERPRISE SERVI;819779406;5,739102;45,156119;0.152400990512017;1.48221449585451
3496;CLINIQUE DES COTE;821768017;4,81276;45,371075;0.303228531380612;1.96683605242043
3497;EDUSANTE;829026129;5,745824;45,203;0.153649562870201;1.48622626370687
3498;NAVER FRANCE;830377990;5,790933;45,216979;0.0273908442776631;1.08054639660857
3499;DOLPHIN DESIGN;841620743;5,781838;45,207713;0.151069179996621;1.47793527681198
3500;MTB MANUFACTURIN;844881284;5,326343;45,660174;0.300065481406546;1.95667290719444
3501;MASTER GRID;854068392;;;0.132257356466653;1.41749130783632
3502;SIEMENS ENERGY SAS;878482819;;;0.132257356466653;1.41749130783632
3503;KEOLIS PORTE DE L';892333998;5,158791;45,619705;0.28316813549246;1.9023803155924
3504;ANYX;900137563;5,694633;45,189188;0.152234514197593;1.48167959347419
3505;SOCIETE D EXPLOIT;907824817;5,727102;45,190774;0.132257356466653;1.41749130783632
3506;INSACA;918828559;5,728318;45,170086;0.132257356466653;1.41749130783632
3507;FIDUCIAL BUREAUT;955510029;5,052041;45,637219;0.334942269278478;2.06873495587055
3508;MAISON FRANCOIS;957519903;5,477246;45,691018;0.298650432733938;1.95212623696175
3509;VILMORIN JARDIN;959503111;5,096468;45,644524;0.276925273701541;1.88232147633057
3510;ALFA LAVAL VICARB;59500439;;;0.153483086555776;1.48569136132656
3511;COMPAGNIE DE CHAU;60502291;5,733792;45,159853;0.132257356466653;1.41749130783632
3512;COUR D APPEL DE;173801119;5,711666;45,190606;0.132257356466653;1.41749130783632
3513;INSTITUT NATIONA;180089047;5,807238;45,217994;0.176290341631932;1.55897298742979
3514;LYCEE DES METIER;193800349;5,706248;45,168731;0.132257356466653;1.41749130783632
3515;LYCEE ELLA FITZG;193800810;4,866224;45,530337;0.294571763030538;1.93902112864402
3516;ECOLE NATIONALE;193801412;5,733498;45,160493;0.132257356466653;1.41749130783632
3517;LYCEE POLYVALENT;193816030;5,745499;45,176294;0.132257356466653;1.41749130783632
3518;CC LES VALS DU D;200068567;5,444311;45,562407;0.259528498844181;1.82642417758759
3519;COMMUNE DE CROL;213801400;5,883157;45,284963;0.0715666275530213;1.22248689852311
3520;COMMUNE DE SASSE;213804743;5,663142;45,206776;0.153150133926927;1.48462155656593
3521;COMMUNE DE SEYSSINET PARISET;213804859;;;0.153316610241352;1.48515645894624
3522;COMMUNE DE VOREPP;213805658;5,636091;45,292708;0.166967668024161;1.52901845413212
3523;CENTRE HOSPITALIE;263800302;5,728474;45,147304;0.148239082651405;1.46884193634662
3524;ETABLISSEMENT PU;263800732;5,746891;45,201839;0.153649562870201;1.48622626370687
3525;CENTRE COMMUNAL;263810368;5,717115;45,148302;0.148239082651405;1.46884193634662
3526;CENTRE DEPARTEME;283812014;5,769394;45,188078;0.150985941839409;1.47766782562182
3527;SPL M TAG;301503231;5,783566;45,188441;0.153649562870201;1.48622626370687
3528;ISERE DISTRIBUTION;304688922;;;0.296902431432481;1.94650976196844
3529;GAZ ET ELECTRICIT;331995944;5,712349;45,191204;0.132257356466653;1.41749130783632
3530;TREDI;338185762;4,793912;45,342504;0.301730244550791;1.96202193099759
3531;NAMSA;339611048;4,792148;45,582085;0.297818051161815;1.94945172506018
3532;EUROFLOAT;343187621;4,795257;45,335129;0.554856024898651;2.77533632286996
3533;GSF ORION;344382874;5,813168;45,216736;0.176290341631932;1.55897298742979
3534;VIENNEDIS;347831851;;;0.294571763030538;1.93902112864402
